Running winnowing ../../thesis-datasets/large_morph_60MB/large_morph_60MB_.985_.01/
130 261.1068318602556 0.0556592
140 281.14632729181113 0.04697398333333333
150 301.28044187798145 0.03978485
160 321.53996205828446 0.033810933333333335
170 341.65062806773796 0.028852716666666667
180 361.8403198668428 0.024718616666666665
190 381.4537201274055 0.02136445
200 401.52848509994715 0.018216833333333335


=========================
$ java -Xmx6g Winnowing
Running winnowing ../../thesis-datasets/large_morph_60MB/large_morph_60MB_.985_.01/
large_file1_60MB.txt large_out_60MB_.985_.01.txt
10 5.500348355395841 0.76636025
20 10.498149438707692 0.6722054833333333
30 15.49607187491364 0.5979602333333334
40 20.49099147711361 0.5352873666666667
50 25.495602645933644 0.48158191666666667
60 30.500482415963546 0.43476631666666665
70 35.49218491664956 0.3937089833333333
80 40.50564547433799 0.35692758333333335
90 45.50777576195186 0.3244725
100 50.527634826677584 0.29578018333333334
110 55.50719234444803 0.2700274833333333
120 60.52010982382596 0.2469497
130 65.55736323914562 0.22612095
140 70.58939794302495 0.20748026666666666
150 75.59159874971496 0.19040236666666666
160 80.59782090358217 0.17535593333333332
170 85.59591878659225 0.16150775
180 90.62198398709543 0.14908041666666666
190 95.58691160281727 0.13797063333333334
200 100.58287777671607 0.12786973333333335
Running winnowing ../../thesis-datasets/large_morph_60MB/large_morph_60MB_.985_.90/
large_file1_60MB.txt large_out_60MB_.985_.90.txt
10 5.50010179771744 0.6826002833333333
20 10.498439669404135 0.5938718833333333
30 15.498421485771674 0.5262338333333333
40 20.502005266965153 0.46913295
50 25.502538140108395 0.4201141
60 30.499164577050294 0.37755693333333334
70 35.499303621993946 0.34014695
80 40.51721576497854 0.30723381666666666
90 45.5425944705218 0.2783357833333333
100 50.53738081601024 0.25237363333333335
110 55.527020836514566 0.22958
120 60.529939621385225 0.2092223
130 65.55156176595908 0.19093998333333334
140 70.56955511776295 0.17454616666666667
150 75.56798788897048 0.15992165
160 80.56124332852204 0.14697663333333333
170 85.53173655084719 0.13521538333333333
180 90.53474346225984 0.1245597
190 95.52041111984946 0.11486098333333333
200 100.53754071770399 0.10606686666666666
Running winnowing ../../thesis-datasets/large_morph_60MB/large_morph_60MB_.99_.01/
large_file1_60MB.txt large_out_60MB_.99_.01.txt
10 5.499813418829766 0.8371841
20 10.499393135076792 0.7671515833333333
30 15.500515521312046 0.70933435
40 20.504842902146105 0.6586593833333333
50 25.51190704481549 0.6132736333333333
60 30.508950309055667 0.5721031166666667
70 35.51617732280239 0.5345048
80 40.51078700981104 0.5000097166666667
90 45.51834009786443 0.46843815
100 50.502882452015946 0.43938456666666664
110 55.51417693293425 0.41246373333333336
120 60.52847410743199 0.3874116166666667
130 65.56158965001038 0.36414468333333333
140 70.57727505846151 0.34257598333333333
150 75.57845862772193 0.32254503333333334
160 80.60009457077763 0.30384798333333335
170 85.56064324491591 0.28655108333333335
180 90.55933976204024 0.2706188
190 95.52117147164692 0.2555699
200 100.5294551303532 0.24146751666666666
Running winnowing ../../thesis-datasets/large_morph_60MB/large_morph_60MB_.99_.90/
large_file1_60MB.txt large_out_60MB_.99_.90.txt
10 5.498958543076596 0.7731243333333333
20 10.498156786122276 0.7049040333333333
30 15.496271984367361 0.6503252666666667
40 20.49393106388095 0.6021668
50 25.49379353596367 0.55899095
60 30.50170733306797 0.5198850833333334
70 35.50676137503484 0.48447408333333336
80 40.50291114673867 0.4522006333333333
90 45.52649110639996 0.42276575
100 50.53550793239023 0.39526485
110 55.52686667444043 0.37018768333333335
120 60.52053713994063 0.34695115
130 65.50854831965114 0.3255216
140 70.50205689750999 0.30560265
150 75.50626953724725 0.28725053333333334
160 80.48732391721074 0.27017746666666664
170 85.46399829072003 0.2541716333333333
180 90.49664559100343 0.2392668
190 95.48073755687071 0.22556776666666667
200 100.46279862566891 0.21286015

