shah@shah-lappy:~/Documents/Thesis/code$ javac Backup2min.java
Running backup2min ../../thesis-datasets/morph/morph_.995_.70/
file1.txt output_file_.995_.70.txt
100 199.5291112973383 0.3024239
150 298.39612085042893 0.18649285
200 397.5510853144629 0.11827525
250 496.9067554473403 0.0770358
300 596.8723886832995 0.0505287
350 695.1202558042542 0.034509
400 794.1234862021045 0.023024
450 892.578212165841 0.01634535
500 992.0142850057041 0.0109214
550 1087.547580206634 0.0073836
600 1189.4849530153444 0.0054436
650 1287.1669455528381 0.00404895
700 1383.3171946327293 0.00286945
750 1484.1199168892847 0.00236265
800 1579.1551519936834 0.00192865
850 1679.2611251049539 0.0012928
900 1779.042874933286 7.7575E-4
950 1879.8759281887396 4.9965E-4
1000 1976.0893192372296 3.0615E-4
Running backup2min ../../thesis-datasets/morph/morph_.990_.70/
file1.txt output_file_.990_.70.txt
100 199.6007984031936 0.10169285
150 298.83752203926724 0.04324295
200 398.06540214557253 0.0200121
250 497.5124378109453 0.0096934
300 597.5857535556353 0.0049705
350 694.4926731022988 0.0024779
400 793.1157552444779 0.00123375
450 888.8098835659052 7.443E-4
500 991.8175055789735 3.9935E-4
550 1090.5125408942204 1.246E-4
600 1186.4507326333273 3.21E-5
650 1283.6146588794045 0.0
700 1382.0744938152166 0.0
750 1476.7776711216127 0.0
800 1575.919943266882 0.0
850 1678.2747335738861 0.0
900 1780.9439002671415 0.0
950 1878.6398647379297 0.0
1000 1976.6752322593397 0.0
Running backup2min ../../thesis-datasets/morph/morph_.998_.95/
file1.txt output_file_.998_.95.txt
100 199.39384271813685 0.57972865
150 298.31155658970226 0.4673878
200 398.0574795000398 0.37824535
250 497.56194646233456 0.30945485
300 596.9792848188168 0.25354165
350 694.8546016745996 0.2106869
400 792.361633849689 0.1743198
450 892.180041932462 0.14494975
500 992.9993545504195 0.12149965
550 1090.2153175252113 0.1016531
600 1188.9899530348969 0.0852114
650 1287.5812785682097 0.0711007
700 1385.7132959190744 0.0614444
750 1485.001485001485 0.05238555
800 1579.778830963665 0.0450402
850 1678.838243935197 0.0380346
900 1782.3723375813208 0.0317587
950 1877.2292096865028 0.0272988
1000 1974.9185346104473 0.0235075
Running backup2min ../../thesis-datasets/morph/morph_.998_.10/
file1.txt output_file_.998_.10.txt
100 199.49328705089073 0.6135778
150 298.5252850916473 0.49543345
200 398.23978017164137 0.403354
250 496.68463009412176 0.33044555
300 596.107418556824 0.270159
350 694.1311213688266 0.225947
400 791.8283316177053 0.1863771
450 890.7892392659896 0.15514065
500 993.0979691146532 0.12959205
550 1088.3761427949498 0.1093232
600 1188.1423394522665 0.09126885
650 1286.4218177140285 0.07685255
700 1381.692573402418 0.06473245
750 1483.019427554501 0.05437465
800 1577.660329731009 0.04643195
850 1677.4301769688836 0.03952775
900 1780.1513128615932 0.03382445
950 1877.0530267480055 0.028403
1000 1978.4350578692254 0.0240155
Running backup2min ../../thesis-datasets/morph/morph_.995_.40/
file1.txt output_file_.995_.40.txt
100 199.58884697523104 0.3091241
150 298.16479568257375 0.1909853
200 397.7803854491935 0.1206363
250 497.04259655052437 0.0781056
300 595.7700327673518 0.05262035
350 694.7339169098235 0.035573
400 791.1705368092092 0.0244595
450 889.521437466643 0.0169491
500 988.4841595413434 0.0122741
550 1085.9531954172776 0.00848315
600 1186.0989206499821 0.0060939
650 1288.410745345616 0.00442975
700 1384.9456408835954 0.0032442
750 1483.8996883810655 0.00206485
800 1578.2828282828282 0.00168245
850 1678.556441460344 0.00121195
900 1784.91744756805 7.774E-4
950 1880.759826970096 6.221E-4
1000 1980.3940984255867 2.812E-4
Running backup2min ../../thesis-datasets/morph/morph_.995_.90/
file1.txt output_file_.995_.90.txt
100 199.49328705089073 0.2850232
150 298.2136999373751 0.17644295
200 396.88839498333067 0.1111706
250 496.14249212373795 0.0712023
300 595.9475566150179 0.0467468
350 694.1793065148728 0.03189
400 793.1786634939521 0.0219793
450 893.1761343336906 0.0151393
500 994.0357852882704 0.0109373
550 1092.478286994046 0.0078957
600 1191.9661481613923 0.0058772
650 1293.0755802676667 0.0036493
700 1389.7574873184628 0.00277255
750 1488.64905098623 0.0023854
800 1583.5312747426763 0.0014675
850 1683.9269175717775 0.0011794
900 1780.3097739006587 9.1675E-4
950 1877.2292096865028 5.4795E-4
1000 1980.7863721897593 5.4795E-4
shah@shah-lappy:~/Documents/Thesis/code$ javac Win2
Win2.java        Win2Timing.java  
shah@shah-lappy:~/Documents/Thesis/code$ javac Win2
Win2.java        Win2Timing.java  
shah@shah-lappy:~/Documents/Thesis/code$ javac Win2.java 
shah@shah-lappy:~/Documents/Thesis/code$ java -Xmx6g Win2 
Running win2 ../../thesis-datasets/morph/morph_.999_.10/
file1.txt output_file_.999_.10.txt
100 197.90615290229374 0.78263525
150 295.9280303030303 0.7029282
200 394.58627628931066 0.63033905
250 493.6443292607676 0.56711575
300 592.0838390716125 0.5104768
350 690.4646827314783 0.45856685
400 787.7116975187082 0.4149024
450 885.2691218130311 0.3755933
500 984.009840098401 0.3395724
550 1081.1979673478213 0.30706075
600 1179.3148180906894 0.27995215
650 1275.4288629551686 0.25509345
700 1372.589389884016 0.23302965
750 1470.912701331176 0.2126443
800 1564.7003598810827 0.19500195
850 1665.556295802798 0.1793577
900 1764.1351327511688 0.16254145
950 1862.8912071535021 0.1490187
1000 1964.8295510364476 0.13548675
Running win2 ../../thesis-datasets/morph/morph_.995_.10/
file1.txt output_file_.995_.10.txt
100 197.6909694765143 0.3107165
150 296.2611838596907 0.1933572
200 395.6322202880203 0.1222673
250 493.99792520871415 0.0792975
300 592.2591726139359 0.0530784
350 690.2978635281124 0.0356321
400 786.8749262304757 0.02575265
450 884.9949112792601 0.01811435
500 982.1253191907288 0.01263255
550 1080.5554054784159 0.0087018
600 1178.6198361718427 0.00625345
650 1275.266211821718 0.0045026
700 1370.5201123826491 0.00321535
750 1470.8045300779527 0.0023646
800 1568.258448992394 0.00193245
850 1666.3889351774703 0.0016899
900 1764.4464049404498 0.00138485
950 1860.4651162790697 0.0011888
1000 1964.2506383814575 9.0365E-4
Running win2 ../../thesis-datasets/morph/morph_.999_.95/
file1.txt output_file_.999_.95.txt
100 197.94728663756842 0.761572
150 295.90176061547567 0.6807539
200 395.1241677697216 0.60916405
250 493.58341559723596 0.5491987
300 591.5934569763658 0.49376265
350 689.8930665746809 0.44620485
400 787.8358150161506 0.4020382
450 886.6820358219543 0.3637556
500 985.3187506158242 0.3283263
550 1081.782778018174 0.2982937
600 1178.342072703706 0.2713182
650 1274.534794799898 0.24673765
700 1370.3323055841042 0.2254388
750 1468.8601645123383 0.2058991
800 1567.275291905023 0.18938335
850 1665.4176034640686 0.1733673
900 1765.22506619594 0.15872775
950 1861.5040953090097 0.14596995
1000 1964.8295510364476 0.13295915
Running win2 ../../thesis-datasets/morph/morph_.999_.40/
file1.txt output_file_.999_.40.txt
100 197.9041945794041 0.78168585
150 296.10766474690195 0.70066695
200 394.97590646970536 0.62877515
250 493.82716049382714 0.5654222
300 591.8385464445299 0.509783
350 690.2502157031925 0.46068035
400 787.9910169024073 0.4182894
450 885.6219279989373 0.37894425
500 984.4457570387872 0.3434002
550 1081.6657652785289 0.3106086
600 1177.9256728900407 0.28263585
650 1273.5608762098827 0.2575475
700 1370.8019191226867 0.23433365
750 1471.1290915777859 0.2128505
800 1566.7841754798276 0.19416845
850 1666.5277893508874 0.17718615
900 1765.3808809250595 0.16276025
950 1863.411907202087 0.14924185
1000 1965.4088050314465 0.1349289
Running win2 ../../thesis-datasets/morph/morph_.990_.40/
file1.txt output_file_.990_.40.txt
100 197.79067812533995 0.10757955
150 295.91927322226496 0.04672785
200 394.31399223201436 0.0213164
250 493.03586835942315 0.010658
300 592.3644225927791 0.0055073
350 690.3693476009665 0.00286395
400 787.4015748031496 0.0017948
450 884.2123878155533 9.4545E-4
500 981.4505839630974 6.457E-4
550 1083.0715910321671 2.794E-4
600 1180.7072436389396 2.024E-4
650 1278.772378516624 1.4105E-4
700 1374.1926618111859 1.0515E-4
750 1472.4287712581904 8.55E-5
800 1569.9819452076301 6.1E-5
850 1676.8676113020877 1.185E-5
900 1776.0412041559364 3.55E-6
950 1875.4688672168043 1.595E-5
1000 1972.5811223986586 3.2E-6
Running win2 ../../thesis-datasets/morph/morph_.999_70/
file1.txt output_file_.999_.70.txt
100 197.88265558523796 0.77896675
150 295.90176061547567 0.6987526
200 394.9369088288146 0.6275526
250 493.9369242547727 0.5657121
300 591.961167347422 0.50950915
350 690.3693476009665 0.45985095
400 787.3395795606646 0.41517205
450 885.1515822084532 0.377552
500 984.4457570387872 0.3402822
550 1083.0715910321671 0.30978545
600 1179.7322007904206 0.2820986
650 1274.6972594008923 0.25829315
700 1372.872048325096 0.2356726
750 1469.8317042698611 0.21422675
800 1564.7003598810827 0.1959319
850 1664.1704110500916 0.1780124
900 1762.269803506917 0.16291605
950 1862.1973929236499 0.15044665
1000 1966.568338249754 0.1381733
Running win2 ../../thesis-datasets/morph/morph_.998_.90/
file1.txt output_file_.998_.90.txt
100 197.9923574950007 0.59445245
150 295.7617343468102 0.47998
200 394.64077823161466 0.3882846
250 493.7540117513455 0.3167641
300 592.3117929277972 0.2595499
350 691.7542888765911 0.21377525
400 788.1152224455216 0.17800155
450 885.3474988933157 0.14888435
500 985.5129594954174 0.1234398
550 1083.0715910321671 0.1038607
600 1182.522320108792 0.08756275
650 1279.0177143953445 0.074821
700 1376.178352714512 0.0629166
750 1472.4287712581904 0.05473375
800 1567.5209655929148 0.04604905
850 1667.3614005835766 0.03925395
900 1768.033946251768 0.03341675
950 1863.238308179616 0.028804
1000 1970.0551615445233 0.02511355
Running win2 ../../thesis-datasets/morph/morph_.990_.90/
file1.txt output_file_.990_.90.txt
100 197.68119952951875 0.093162
150 296.5467135210474 0.04030355
200 394.0964353977418 0.0185469
250 491.9323101141283 0.0086894
300 590.1794145420208 0.00421295
350 688.3970674284927 0.0020572
400 788.2394671501202 9.446E-4
450 886.2105636299185 5.3225E-4
500 983.5743090390479 3.591E-4
550 1076.6000968940086 2.6075E-4
600 1179.4539128383558 1.5435E-4
650 1279.1813239526703 1.198E-4
700 1376.178352714512 5.585E-5
750 1477.5413711583924 1.255E-5
800 1574.6791591213291 1.855E-5
850 1675.4628466113763 1.045E-5
900 1773.3640716439086 1.615E-5
950 1868.8095683049896 0.0
1000 1966.955153422502 0.0
Running win2 ../../thesis-datasets/morph/morph_.999_90/
file1.txt output_file_.999_.90.txt
100 197.85720645410208 0.77084975
150 296.0375375597626 0.69061585
200 394.61741841284874 0.6179636
250 493.19392385085814 0.55499815
300 592.0137347186454 0.4993986
350 689.678954446705 0.4506607
400 787.1846341559412 0.40654795
450 886.4855281237534 0.3683054
500 987.4105159219946 0.33026215
550 1084.7163466753443 0.300374
600 1184.1326228537596 0.2728215
650 1280.4097311139565 0.24974765
700 1374.2870885728028 0.22673985
750 1473.187978786093 0.2066896
800 1565.5577299412917 0.18825745
850 1664.5859342488557 0.1716554
900 1761.959298740199 0.15509195
950 1859.773107680863 0.1417086
1000 1961.5535504119262 0.13044055
Running win2 ../../thesis-datasets/morph/morph_.998_.40/
file1.txt output_file_.998_.40.txt
100 197.84350578692255 0.6146827
150 295.9543046553612 0.4979218
200 394.8355509930114 0.4055093
250 493.6321453253036 0.3321325
300 591.961167347422 0.2728752
350 689.3461551718195 0.22537285
400 787.3395795606646 0.18789855
450 886.3283846665189 0.1566593
500 985.2702103551899 0.1310377
550 1081.548777849881 0.11009345
600 1178.967224711153 0.0951814
650 1274.6160219233955 0.0792432
700 1370.9898546750753 0.066806
750 1468.9680499449137 0.05759535
800 1561.8898867629832 0.0493013
850 1661.5435739802276 0.04163485
900 1762.4250969333802 0.0356055
950 1862.7177051317872 0.0300746
1000 1967.7292404565133 0.02546315
Running win2 ../../thesis-datasets/morph/morph_.990_.95/
file1.txt output_file_.990_.95.txt
100 197.31260235591247 0.08311245
150 296.21291784534725 0.03567535
200 393.67753872802786 0.0162125
250 492.61083743842363 0.008144
300 591.2961210974456 0.0040677
350 691.1805363560962 0.0021385
400 787.7427232265942 0.00105915
450 887.0753126940477 3.8415E-4
500 981.5469179426776 2.847E-4
550 1082.0168794633196 1.8405E-4
600 1178.4809380708266 8.63E-5
650 1277.3023374632776 3.485E-5
700 1376.746747435809 6.16E-5
750 1477.2139744441981 4.34E-5
800 1573.9356260328952 3.055E-5
850 1670.4251231938529 1.72E-5
900 1781.2611328820806 2.055E-5
950 1876.172607879925 1.28E-5
1000 1975.5037534571316 0.0
Running win2 ../../thesis-datasets/morph/morph_.990_.10/
file1.txt output_file_.990_.10.txt
100 197.84350578692255 0.1079491
150 296.0901298355219 0.04648505
200 394.9447077409163 0.0206171
250 493.33991119881597 0.0098142
300 592.1539600296077 0.00488275
350 690.917884409438 0.00274165
400 787.2156183578683 0.0014137
450 887.1146595697494 7.2365E-4
500 985.1731441800897 4.5515E-4
550 1084.5398839542324 2.2025E-4
600 1180.9861234130499 1.3185E-4
650 1275.7542897237993 1.056E-4
700 1370.8019191226867 8.835E-5
750 1470.2639123722709 7.57E-5
800 1562.744178777934 5.225E-5
850 1666.6666666666667 8.8E-6
900 1770.0681476236834 9.7E-6
950 1877.9342723004695 3.15E-6
1000 1982.3570224997522 1.8E-6
Running win2 ../../thesis-datasets/morph/morph_.998_.70/
file1.txt output_file_.998_.70.txt
100 197.90615290229374 0.612999
150 295.8404828116679 0.49782215
200 394.64077823161466 0.40518035
250 493.6686989361439 0.330701
300 592.6979611190137 0.27198295
350 689.1323823306457 0.22475995
400 786.7820613690008 0.18627115
450 885.8180529719195 0.1555037
500 983.284169124877 0.12969005
550 1080.7305738679347 0.10888415
600 1178.967224711153 0.0913573
650 1275.1036021676762 0.0773557
700 1370.8958804578792 0.06583985
750 1470.6963747334362 0.05592505
800 1570.1051970482022 0.0480058
850 1670.2856188408218 0.04098575
900 1767.5651789659744 0.03494405
950 1865.1496782616805 0.030062
1000 1966.7617268167962 0.0258534
Running win2 ../../thesis-datasets/morph/morph_.995_.95/
file1.txt output_file_.995_.95.txt
100 198.0668673744256 0.2696667
150 296.50714582221434 0.1652103
200 394.78878799842084 0.1039698
250 492.2592237072042 0.0678597
300 591.5409642117717 0.0445384
350 686.8839509564859 0.0294037
400 786.3799001297526 0.02038695
450 884.4469995135541 0.01448355
500 981.4505839630974 0.0103475
550 1080.2052389954092 0.0068468
600 1179.245283018868 0.0048982
650 1273.96649468119 0.00398425
700 1374.759417102007 0.0029691
750 1473.2965009208103 0.00191485
800 1565.680288085173 0.0016724
850 1668.8918558077437 0.00121965
900 1768.6593562079943 8.727E-4
950 1867.4136321195144 7.5235E-4
1000 1973.164956590371 4.9975E-4
Running win2 ../../thesis-datasets/morph/morph_.995_.70/
file1.txt output_file_.995_.70.txt
100 197.90811126394016 0.3030232
150 295.96744358120606 0.1874089
200 394.10420115078426 0.11946005
250 492.9143561306223 0.0777846
300 592.6452721723413 0.0511865
350 689.678954446705 0.03525705
400 787.959971633441 0.0236575
450 885.8572883908403 0.0167152
500 983.0908375933936 0.01134565
550 1079.0978741771878 0.00778085
600 1179.5930404010617 0.0056923
650 1277.139208173691 0.00422645
700 1374.9484394335213 0.00332265
750 1472.4287712581904 0.0027696
800 1566.4160401002507 0.0021983
850 1665.4176034640686 0.0015318
900 1762.8911414720142 0.00102545
950 1864.2803877703207 7.2485E-4
1000 1963.8648860958367 4.4015E-4
Running win2 ../../thesis-datasets/morph/morph_.990_.70/
file1.txt output_file_.990_.70.txt
100 197.87678212776905 0.102624
150 296.30946560587876 0.0439043
200 394.8433459025132 0.0204941
250 494.01012720760775 0.00992385
300 593.5951087763037 0.00512075
350 689.8692697733779 0.0026746
400 787.4635798094338 0.00139975
450 883.3141948591114 8.3345E-4
500 984.2035332906845 5.1365E-4
550 1081.3733441470667 1.612E-4
600 1177.5788977861516 5.045E-5
650 1273.5608762098827 3.085E-5
700 1370.2384214853384 1.625E-5
750 1464.7722279185587 4.13E-5
800 1563.232765358762 6.2E-6
850 1665.8337497917707 8.1E-6
900 1767.2528055138287 1.0E-7
950 1865.3236336504383 2.0E-6
1000 1963.8648860958367 0.0
Running win2 ../../thesis-datasets/morph/morph_.998_.95/
file1.txt output_file_.998_.95.txt
100 197.85720645410208 0.58043425
150 295.9148948762336 0.46859375
200 394.74982729695057 0.37971325
250 493.9003309132217 0.31013465
300 592.469709986077 0.2542384
350 689.9644668299583 0.2113963
400 786.9678130164476 0.175384
450 886.1320336730173 0.14554485
500 985.6100926473487 0.1226068
550 1082.0754206568197 0.10274635
600 1180.637544273908 0.08608145
650 1278.0369352674293 0.07249045
700 1374.0038472107722 0.06228445
750 1473.9479696366718 0.0531416
800 1566.0480776759846 0.0457224
850 1666.2501041406315 0.0387747
900 1767.2528055138287 0.03223205
950 1861.3308515588647 0.0279312
1000 1962.3233908948196 0.02407805
Running win2 ../../thesis-datasets/morph/morph_.998_.10/
file1.txt output_file_.998_.10.txt
100 197.89244545589472 0.6143128
150 296.1471258921432 0.4963
200 394.796581061608 0.40443935
250 493.24257669922065 0.3303737
300 591.7159763313609 0.27076805
350 689.678954446705 0.226577
400 786.1944258815205 0.1869769
450 884.8382958014423 0.1559924
500 985.1731441800897 0.13096835
550 1081.8412938821875 0.110157
600 1179.801793298726 0.09202465
650 1276.3241863433311 0.0778749
700 1370.9898546750753 0.06591535
750 1469.9397324709687 0.0558825
800 1564.333202972233 0.047739
850 1663.6167027116953 0.04087495
900 1764.1351327511688 0.0349042
950 1862.8912071535021 0.0292116
1000 1966.3749877101563 0.02451155
Running win2 ../../thesis-datasets/morph/morph_.995_.40/
